cpm_id	Source	Target	attn_layer_1_avg	attn_layer_2_avg	attn_layer_3_avg
COVID00130	CHP02298	Medicinal flavor	0.066	0.0588	0.0558
COVID00130	CHP02298	Meridian tropism	0.0354	0.0312	0.0294
COVID00130	CHP02298	Therapeutic nature	0.0842	0.0737	0.0691
COVID00130	CHP02441	Medicinal flavor	0.0564	0.046	0.048
COVID00130	CHP02441	Meridian tropism	0.0299	0.0244	0.0253
COVID00130	CHP02441	Therapeutic nature	0.0693	0.0578	0.0595
COVID00130	CHP02985	Medicinal flavor	0.0988	0.0513	0.0448
COVID00130	CHP02985	Meridian tropism	0.053	0.0273	0.0236
COVID00130	CHP02985	Therapeutic nature	0.1266	0.0646	0.0555
COVID00130	CHP06090	Medicinal flavor	0.0341	0.0485	0.0494
COVID00130	CHP06090	Meridian tropism	0.0188	0.0258	0.026
COVID00130	CHP06090	Therapeutic nature	0.043	0.061	0.0612
COVID00130	CHP06124	Medicinal flavor	0.0718	0.0582	0.0523
COVID00130	CHP06124	Meridian tropism	0.0411	0.0309	0.0275
COVID00130	CHP06124	Therapeutic nature	0.0926	0.0733	0.0648
COVID00130	Medicinal flavor	CHP00209	0.162	0.1504	0.1429
COVID00130	Medicinal flavor	CHP00216	0.2114	0.216	0.2027
COVID00130	Medicinal flavor	CHP00258	0.1924	0.1864	0.1906
COVID00130	Medicinal flavor	CHP00844	0.1822	0.1783	0.1659
COVID00130	Medicinal flavor	CHP01508	0.1387	0.1318	0.1242
COVID00130	Medicinal flavor	CHP01771	0.1919	0.1789	0.1667
COVID00130	Medicinal flavor	CHP01958	0.1264	0.18	0.1651
COVID00130	Medicinal flavor	CHP01983	0.2176	0.219	0.2033
COVID00130	Medicinal flavor	CHP02298	0.1572	0.1716	0.1625
COVID00130	Medicinal flavor	CHP02441	0.1914	0.2123	0.2008
COVID00130	Medicinal flavor	CHP02985	0.1381	0.1723	0.1689
COVID00130	Medicinal flavor	CHP06090	0.1574	0.1518	0.1416
COVID00130	Medicinal flavor	CHP06124	0.1636	0.1675	0.165
COVID00130	Medicinal flavor	Meridian tropism	0.0246	0.0263	0.0279
COVID00130	Medicinal flavor	Therapeutic nature	0.0559	0.0622	0.0656
COVID00130	Meridian tropism	CHP00209	0.1502	0.137	0.147
COVID00130	Meridian tropism	CHP00216	0.1968	0.1964	0.2084
COVID00130	Meridian tropism	CHP00258	0.1782	0.1702	0.196
COVID00130	Meridian tropism	CHP00844	0.1719	0.1623	0.1706
COVID00130	Meridian tropism	CHP01508	0.1285	0.1201	0.1278
COVID00130	Meridian tropism	CHP01771	0.178	0.1628	0.1715
COVID00130	Meridian tropism	CHP01958	0.1183	0.1638	0.1698
COVID00130	Meridian tropism	CHP01983	0.202	0.1992	0.2091
COVID00130	Meridian tropism	CHP02298	0.1465	0.156	0.1671
COVID00130	Meridian tropism	CHP02441	0.1779	0.1932	0.2065
COVID00130	Meridian tropism	CHP02985	0.1292	0.1571	0.1737
COVID00130	Meridian tropism	CHP06090	0.1458	0.1381	0.1456
COVID00130	Meridian tropism	CHP06124	0.1513	0.1528	0.1697
COVID00130	Meridian tropism	Medicinal flavor	0.0412	0.0452	0.0544
COVID00130	Meridian tropism	Therapeutic nature	0.0523	0.0567	0.0675
COVID00130	Therapeutic nature	CHP00209	0.153	0.142	0.1452
COVID00130	Therapeutic nature	CHP00216	0.1984	0.2038	0.2059
COVID00130	Therapeutic nature	CHP00258	0.181	0.1761	0.1937
COVID00130	Therapeutic nature	CHP00844	0.1755	0.1682	0.1685
COVID00130	Therapeutic nature	CHP01508	0.1311	0.1245	0.1262
COVID00130	Therapeutic nature	CHP01771	0.181	0.1688	0.1694
COVID00130	Therapeutic nature	CHP01958	0.1184	0.17	0.1677
COVID00130	Therapeutic nature	CHP01983	0.2047	0.2067	0.2066
COVID00130	Therapeutic nature	CHP02298	0.1472	0.162	0.1651
COVID00130	Therapeutic nature	CHP02441	0.1799	0.2003	0.204
COVID00130	Therapeutic nature	CHP02985	0.1296	0.1629	0.1716
COVID00130	Therapeutic nature	CHP06090	0.1488	0.1432	0.1438
COVID00130	Therapeutic nature	CHP06124	0.1549	0.1583	0.1676
COVID00130	Therapeutic nature	Medicinal flavor	0.0411	0.0467	0.0538
COVID00130	Therapeutic nature	Meridian tropism	0.023	0.0248	0.0283
COVID00130	CHP00209	CHP00209	0.0726	0.1464	0.128
COVID00130	CHP00216	CHP00216	0.1967	0.1873	0.1746
COVID00130	CHP00258	CHP00258	0.2703	0.2971	0.2236
COVID00130	CHP00844	CHP00844	0.1267	0.1666	0.1538
COVID00130	CHP01508	CHP01508	0.0775	0.1318	0.1143
COVID00130	CHP01771	CHP01771	0.0931	0.1638	0.1494
COVID00130	CHP01958	CHP01958	0.4002	0.1586	0.1577
COVID00130	CHP01983	CHP01983	0.1735	0.1758	0.1719
COVID00130	CHP02298	CHP02298	0.2561	0.1983	0.1712
COVID00130	CHP02441	CHP02441	0.273	0.2009	0.1821
COVID00130	CHP02985	CHP02985	0.3358	0.1784	0.1431
COVID00130	CHP06090	CHP06090	0.1103	0.1523	0.1321
COVID00130	CHP06124	CHP06124	0.2154	0.2012	0.1629
COVID00130	Medicinal flavor	Medicinal flavor	0.044	0.0495	0.0529
COVID00130	Meridian tropism	Meridian tropism	0.023	0.024	0.0287
COVID00130	Therapeutic nature	Therapeutic nature	0.0522	0.0586	0.0666
COVID00135	CHP00355	Medicinal flavor	0.1061	0.1068	0.1399
COVID00135	CHP00355	Meridian tropism	0.0413	0.0444	0.0486
COVID00135	CHP00355	Therapeutic nature	0.106	0.1068	0.1399
COVID00135	CHP00513	Medicinal flavor	0.0838	0.0962	0.1463
COVID00135	CHP00513	Meridian tropism	0.0288	0.04	0.0508
COVID00135	CHP00513	Therapeutic nature	0.0841	0.0962	0.1463
COVID00135	CHP01118	Medicinal flavor	0.1068	0.103	0.1417
COVID00135	CHP01118	Meridian tropism	0.0362	0.0428	0.0492
COVID00135	CHP01118	Therapeutic nature	0.1071	0.103	0.1417
COVID00135	CHP01958	Medicinal flavor	0.3379	0.1436	0.1547
COVID00135	CHP01958	Meridian tropism	0.1269	0.061	0.0537
COVID00135	CHP01958	Therapeutic nature	0.3376	0.1436	0.1547
COVID00135	CHP02566	Medicinal flavor	0.0955	0.0971	0.1335
COVID00135	CHP02566	Meridian tropism	0.0376	0.0402	0.0464
COVID00135	CHP02566	Therapeutic nature	0.0954	0.0971	0.1335
COVID00135	Medicinal flavor	CHP00355	0.1712	0.1688	0.1743
COVID00135	Medicinal flavor	CHP00513	0.1187	0.1108	0.1225
COVID00135	Medicinal flavor	CHP01118	0.1471	0.1438	0.1528
COVID00135	Medicinal flavor	CHP01958	0.1252	0.1627	0.17
COVID00135	Medicinal flavor	CHP02566	0.2081	0.2085	0.2046
COVID00135	Medicinal flavor	Meridian tropism	0.0359	0.0628	0.0354
COVID00135	Medicinal flavor	Therapeutic nature	0.0934	0.1479	0.1018
COVID00135	Meridian tropism	CHP00355	0.1578	0.1788	0.1373
COVID00135	Meridian tropism	CHP00513	0.1096	0.1172	0.0965
COVID00135	Meridian tropism	CHP01118	0.1396	0.1522	0.1204
COVID00135	Meridian tropism	CHP01958	0.1176	0.1721	0.1339
COVID00135	Meridian tropism	CHP02566	0.1933	0.2209	0.1612
COVID00135	Meridian tropism	Medicinal flavor	0.0857	0.1574	0.0802
COVID00135	Meridian tropism	Therapeutic nature	0.0857	0.1574	0.0802
COVID00135	Therapeutic nature	CHP00355	0.1661	0.1688	0.1743
COVID00135	Therapeutic nature	CHP00513	0.1147	0.1108	0.1225
COVID00135	Therapeutic nature	CHP01118	0.1438	0.1438	0.1528
COVID00135	Therapeutic nature	CHP01958	0.1226	0.1627	0.17
COVID00135	Therapeutic nature	CHP02566	0.2023	0.2084	0.2046
COVID00135	Therapeutic nature	Medicinal flavor	0.0907	0.1478	0.1018
COVID00135	Therapeutic nature	Meridian tropism	0.0346	0.0628	0.0354
COVID00135	CHP00355	CHP00355	0.1894	0.126	0.2394
COVID00135	CHP00513	CHP00513	0.109	0.0751	0.176
COVID00135	CHP01118	CHP01118	0.1508	0.1035	0.2127
COVID00135	CHP01958	CHP01958	0.3995	0.1583	0.2583
COVID00135	CHP02566	CHP02566	0.203	0.1413	0.2683
COVID00135	Medicinal flavor	Medicinal flavor	0.0935	0.1479	0.1018
COVID00135	Meridian tropism	Meridian tropism	0.0324	0.067	0.0279
COVID00135	Therapeutic nature	Therapeutic nature	0.0906	0.1478	0.1018
COVID00132	CHP01295	Medicinal flavor	0.0966	0.1209	0.1235
COVID00132	CHP01295	Meridian tropism	0.1027	0.1227	0.1243
COVID00132	CHP01295	Therapeutic nature	0.1279	0.1621	0.1648
COVID00132	CHP02137	Medicinal flavor	0.1178	0.1258	0.1237
COVID00132	CHP02137	Meridian tropism	0.1256	0.1277	0.1245
COVID00132	CHP02137	Therapeutic nature	0.1563	0.1686	0.165
COVID00132	CHP02675	Medicinal flavor	0.149	0.1329	0.1268
COVID00132	CHP02675	Therapeutic nature	0.1976	0.1783	0.1692
COVID00132	Medicinal flavor	CHP01295	0.1735	0.1686	0.1678
COVID00132	Medicinal flavor	CHP02137	0.1754	0.1685	0.1681
COVID00132	Medicinal flavor	CHP02675	0.2436	0.2444	0.2494
COVID00132	Medicinal flavor	Meridian tropism	0.1429	0.1246	0.1265
COVID00132	Medicinal flavor	Therapeutic nature	0.1768	0.1646	0.1677
COVID00132	Meridian tropism	CHP01295	0.1688	0.1633	0.1658
COVID00132	Meridian tropism	CHP02137	0.164	0.1629	0.1661
COVID00132	Meridian tropism	Medicinal flavor	0.1247	0.1196	0.1242
COVID00132	Meridian tropism	Therapeutic nature	0.1653	0.1601	0.1657
COVID00132	Therapeutic nature	CHP01295	0.1739	0.1703	0.1678
COVID00132	Therapeutic nature	CHP02137	0.1751	0.1703	0.1681
COVID00132	Therapeutic nature	CHP02675	0.243	0.2471	0.2494
COVID00132	Therapeutic nature	Medicinal flavor	0.1329	0.1241	0.1257
COVID00132	Therapeutic nature	Meridian tropism	0.1423	0.126	0.1265
COVID00132	CHP01295	CHP01295	0.1414	0.1659	0.1649
COVID00132	CHP02137	CHP02137	0.1574	0.1725	0.1654
COVID00132	CHP02675	CHP02675	0.2699	0.264	0.2517
COVID00132	Medicinal flavor	Medicinal flavor	0.1334	0.1228	0.1257
COVID00132	Meridian tropism	Meridian tropism	0.1327	0.121	0.125
COVID00132	Therapeutic nature	Therapeutic nature	0.1761	0.1663	0.1677
COVID00136	CHP00209	Medicinal flavor	0.0185	0.0414	0.041
COVID00136	CHP00209	Meridian tropism	0.0149	0.0298	0.0294
COVID00136	CHP00209	Therapeutic nature	0.028	0.0627	0.0612
COVID00136	CHP00300	Medicinal flavor	0.0602	0.0306	0.0342
COVID00136	CHP00300	Meridian tropism	0.052	0.0221	0.0245
COVID00136	CHP00300	Therapeutic nature	0.0919	0.0462	0.0509
COVID00136	CHP00303	Medicinal flavor	0.026	0.0387	0.04
COVID00136	CHP00303	Meridian tropism	0.0217	0.0279	0.0287
COVID00136	CHP00303	Therapeutic nature	0.0406	0.0585	0.0596
COVID00136	CHP00361	Medicinal flavor	0.0283	0.0415	0.0412
COVID00136	CHP00361	Meridian tropism	0.022	0.0299	0.0295
COVID00136	CHP00361	Therapeutic nature	0.0429	0.0628	0.0614
COVID00136	CHP01364	Medicinal flavor	0.0247	0.0394	0.0412
COVID00136	CHP01364	Meridian tropism	0.0196	0.0283	0.0296
COVID00136	CHP01364	Therapeutic nature	0.037	0.0594	0.0615
COVID00136	CHP01508	Medicinal flavor	0.0233	0.0425	0.0419
COVID00136	CHP01508	Meridian tropism	0.0184	0.0305	0.0301
COVID00136	CHP01508	Therapeutic nature	0.0354	0.0642	0.0625
COVID00136	CHP01560	Medicinal flavor	0.088	0.0451	0.045
COVID00136	CHP01560	Meridian tropism	0.0618	0.0324	0.0323
COVID00136	CHP01560	Therapeutic nature	0.1251	0.068	0.0671
COVID00136	CHP01771	Medicinal flavor	0.0237	0.0402	0.0415
COVID00136	CHP01771	Meridian tropism	0.019	0.0288	0.0298
COVID00136	CHP01771	Therapeutic nature	0.0356	0.0606	0.0618
COVID00136	CHP02017	Medicinal flavor	0.047	0.0398	0.0385
COVID00136	CHP02017	Meridian tropism	0.0414	0.0288	0.0276
COVID00136	CHP02017	Therapeutic nature	0.0734	0.0601	0.0574
COVID00136	CHP03193	Medicinal flavor	0.0812	0.0523	0.0473
COVID00136	CHP03193	Meridian tropism	0.0937	0.0379	0.034
COVID00136	CHP03193	Therapeutic nature	0.1384	0.0791	0.0706
COVID00136	CHP05283	Medicinal flavor	0.0241	0.03	0.0332
COVID00136	CHP05283	Therapeutic nature	0.0356	0.0452	0.0495
COVID00136	CHP06090	Medicinal flavor	0.0264	0.0428	0.0423
COVID00136	CHP06090	Meridian tropism	0.0216	0.0308	0.0303
COVID00136	CHP06090	Therapeutic nature	0.0401	0.0648	0.063
COVID00136	CHP06124	Medicinal flavor	0.0646	0.051	0.0454
COVID00136	CHP06124	Meridian tropism	0.0521	0.0366	0.0326
COVID00136	CHP06124	Therapeutic nature	0.0999	0.077	0.0677
COVID00136	Medicinal flavor	CHP00209	0.1579	0.1493	0.1388
COVID00136	Medicinal flavor	CHP00300	0.1828	0.2175	0.2062
COVID00136	Medicinal flavor	CHP00303	0.1501	0.1508	0.1392
COVID00136	Medicinal flavor	CHP00361	0.1816	0.1729	0.1637
COVID00136	Medicinal flavor	CHP01364	0.1822	0.1774	0.161
COVID00136	Medicinal flavor	CHP01508	0.1357	0.1309	0.1201
COVID00136	Medicinal flavor	CHP01560	0.1539	0.1736	0.1588
COVID00136	Medicinal flavor	CHP01771	0.1848	0.1769	0.1609
COVID00136	Medicinal flavor	CHP02017	0.1948	0.2078	0.2022
COVID00136	Medicinal flavor	CHP03193	0.1836	0.1963	0.1944
COVID00136	Medicinal flavor	CHP05283	0.3853	0.3754	0.3669
COVID00136	Medicinal flavor	CHP06090	0.154	0.1507	0.1363
COVID00136	Medicinal flavor	CHP06124	0.159	0.1667	0.1613
COVID00136	Medicinal flavor	Meridian tropism	0.032	0.032	0.0321
COVID00136	Medicinal flavor	Therapeutic nature	0.0599	0.0665	0.0667
COVID00136	Meridian tropism	CHP00209	0.1494	0.1376	0.1529
COVID00136	Meridian tropism	CHP00300	0.1744	0.2014	0.2273
COVID00136	Meridian tropism	CHP00303	0.148	0.1391	0.1534
COVID00136	Meridian tropism	CHP00361	0.1712	0.1596	0.1804
COVID00136	Meridian tropism	CHP01364	0.1722	0.163	0.1774
COVID00136	Meridian tropism	CHP01508	0.1282	0.1205	0.1323
COVID00136	Meridian tropism	CHP01560	0.1432	0.1596	0.175
COVID00136	Meridian tropism	CHP01771	0.1748	0.1625	0.1773
COVID00136	Meridian tropism	CHP02017	0.1874	0.1922	0.2228
COVID00136	Meridian tropism	CHP03193	0.1804	0.1822	0.2143
COVID00136	Meridian tropism	CHP06090	0.1456	0.1384	0.1502
COVID00136	Meridian tropism	CHP06124	0.15	0.1536	0.1777
